,info,outflow,outflow,outflow,outflow,outflow,inflow,inflow,inflow,inflow,inflow,info,info,info,info
530,530,10,1,14,27,6,9,1,14,27,6,0.32,2111,chemical process,
530,530,10,1,14,26,6,9,1,14,26,6,0.32,2111,chemical process,
530,530,10,1,14,24,6,9,1,14,24,6,0.32,2111,chemical process,
530,530,10,1,15,3,6,9,1,15,3,6,0.32,2111,chemical process,
530,530,10,1,14,23,6,9,1,14,23,6,0.32,2111,chemical process,
530,530,10,1,14,22,6,9,1,14,22,6,0.32,2111,chemical process,
530,530,10,1,14,21,6,9,1,14,21,6,0.32,2111,chemical process,
530,530,10,1,14,20,6,9,1,14,20,6,0.32,2111,chemical process,
530,530,10,1,14,19,6,9,1,14,19,6,0.32,2111,chemical process,
530,530,10,1,14,18,6,9,1,14,18,6,0.32,2111,chemical process,
530,530,10,1,14,17,6,9,1,14,17,6,0.32,2111,chemical process,
530,530,10,1,15,2,6,9,1,15,2,6,0.32,2111,chemical process,
530,530,10,1,15,4,6,9,1,15,4,6,0.32,2111,chemical process,
530,530,10,1,15,22,6,9,1,15,22,6,0.32,2111,chemical process,
530,530,10,1,15,14,6,9,1,15,14,6,0.32,2111,chemical process,
530,530,10,1,15,21,6,9,1,15,21,6,0.32,2111,chemical process,
530,530,10,1,15,20,6,9,1,15,20,6,0.32,2111,chemical process,
530,530,10,1,15,19,6,9,1,15,19,6,0.32,2111,chemical process,
530,530,10,1,15,18,6,9,1,15,18,6,0.32,2111,chemical process,
530,530,10,1,15,17,6,9,1,15,17,6,0.32,2111,chemical process,
530,530,10,1,15,16,6,9,1,15,16,6,0.32,2111,chemical process,
530,530,10,1,15,15,6,9,1,15,15,6,0.32,2111,chemical process,
530,530,10,1,15,13,6,9,1,15,13,6,0.32,2111,chemical process,
530,530,10,1,15,5,6,9,1,15,5,6,0.32,2111,chemical process,
530,530,10,1,15,12,6,9,1,15,12,6,0.32,2111,chemical process,
530,530,10,1,15,11,6,9,1,15,11,6,0.32,2111,chemical process,
530,530,10,1,15,10,6,9,1,15,10,6,0.32,2111,chemical process,
530,530,10,1,15,9,6,9,1,15,9,6,0.32,2111,chemical process,
530,530,10,1,15,8,6,9,1,15,8,6,0.32,2111,chemical process,
530,530,10,1,15,7,6,9,1,15,7,6,0.32,2111,chemical process,
530,530,10,1,15,6,6,9,1,15,6,6,0.32,2111,chemical process,
530,530,10,1,17,1,6,9,1,17,1,6,0.32,2111,chemical process,
530,530,10,1,17,2,6,9,1,17,2,6,0.32,2111,chemical process,
530,530,10,1,17,3,6,9,1,17,3,6,0.32,2111,chemical process,
530,530,10,1,18,22,6,9,1,18,22,6,0.32,2111,chemical process,
530,530,10,1,18,29,6,9,1,18,29,6,0.32,2111,chemical process,
530,530,10,1,18,28,6,9,1,18,28,6,0.32,2111,chemical process,
530,530,10,1,18,27,6,9,1,18,27,6,0.32,2111,chemical process,
530,530,10,1,18,26,6,9,1,18,26,6,0.32,2111,chemical process,
530,530,10,1,18,25,6,9,1,18,25,6,0.32,2111,chemical process,
530,530,10,1,18,24,6,9,1,18,24,6,0.32,2111,chemical process,
530,530,10,1,18,23,6,9,1,18,23,6,0.32,2111,chemical process,
530,530,10,1,18,21,6,9,1,18,21,6,0.32,2111,chemical process,
530,530,10,1,19,0,6,9,1,19,0,6,0.32,2111,chemical process,
530,530,10,1,18,20,6,9,1,18,20,6,0.32,2111,chemical process,
530,530,10,1,18,19,6,9,1,18,19,6,0.32,2111,chemical process,
530,530,10,1,18,18,6,9,1,18,18,6,0.32,2111,chemical process,
530,530,10,1,18,17,6,9,1,18,17,6,0.32,2111,chemical process,
530,530,10,1,18,16,6,9,1,18,16,6,0.32,2111,chemical process,
530,530,10,1,18,15,6,9,1,18,15,6,0.32,2111,chemical process,
530,530,10,1,18,14,6,9,1,18,14,6,0.32,2111,chemical process,
530,530,10,1,19,-1,6,9,1,19,-1,6,0.32,2111,chemical process,
530,530,10,1,19,1,6,9,1,19,1,6,0.32,2111,chemical process,
530,530,10,1,18,12,6,9,1,18,12,6,0.32,2111,chemical process,
530,530,10,1,19,11,6,9,1,19,11,6,0.32,2111,chemical process,
530,530,10,1,19,18,6,9,1,19,18,6,0.32,2111,chemical process,
530,530,10,1,19,17,6,9,1,19,17,6,0.32,2111,chemical process,
530,530,10,1,19,16,6,9,1,19,16,6,0.32,2111,chemical process,
530,530,10,1,19,15,6,9,1,19,15,6,0.32,2111,chemical process,
530,530,10,1,19,14,6,9,1,19,14,6,0.32,2111,chemical process,
530,530,10,1,19,13,6,9,1,19,13,6,0.32,2111,chemical process,
530,530,10,1,19,12,6,9,1,19,12,6,0.32,2111,chemical process,
530,530,10,1,19,10,6,9,1,19,10,6,0.32,2111,chemical process,
530,530,10,1,19,2,6,9,1,19,2,6,0.32,2111,chemical process,
530,530,10,1,19,9,6,9,1,19,9,6,0.32,2111,chemical process,
530,530,10,1,19,8,6,9,1,19,8,6,0.32,2111,chemical process,
530,530,10,1,19,7,6,9,1,19,7,6,0.32,2111,chemical process,
530,530,10,1,19,6,6,9,1,19,6,6,0.32,2111,chemical process,
530,530,10,1,19,5,6,9,1,19,5,6,0.32,2111,chemical process,
530,530,10,1,19,4,6,9,1,19,4,6,0.32,2111,chemical process,
530,530,10,1,19,3,6,9,1,19,3,6,0.32,2111,chemical process,
530,530,10,1,18,13,6,9,1,18,13,6,0.32,2111,chemical process,
530,530,10,1,18,11,6,9,1,18,11,6,0.32,2111,chemical process,
530,530,10,1,17,4,6,9,1,17,4,6,0.32,2111,chemical process,
530,530,10,1,17,13,6,9,1,17,13,6,0.32,2111,chemical process,
530,530,10,1,17,20,6,9,1,17,20,6,0.32,2111,chemical process,
530,530,10,1,17,19,6,9,1,17,19,6,0.32,2111,chemical process,
530,530,10,1,17,18,6,9,1,17,18,6,0.32,2111,chemical process,
530,530,10,1,17,17,6,9,1,17,17,6,0.32,2111,chemical process,
530,530,10,1,17,16,6,9,1,17,16,6,0.32,2111,chemical process,
530,530,10,1,17,15,6,9,1,17,15,6,0.32,2111,chemical process,
530,530,10,1,17,14,6,9,1,17,14,6,0.32,2111,chemical process,
530,530,10,1,17,12,6,9,1,17,12,6,0.32,2111,chemical process,
530,530,10,1,17,22,6,9,1,17,22,6,0.32,2111,chemical process,
530,530,10,1,17,11,6,9,1,17,11,6,0.32,2111,chemical process,
530,530,10,1,17,10,6,9,1,17,10,6,0.32,2111,chemical process,
530,530,10,1,17,9,6,9,1,17,9,6,0.32,2111,chemical process,
530,530,10,1,17,8,6,9,1,17,8,6,0.32,2111,chemical process,
530,530,10,1,17,7,6,9,1,17,7,6,0.32,2111,chemical process,
530,530,10,1,17,6,6,9,1,17,6,6,0.32,2111,chemical process,
530,530,10,1,17,5,6,9,1,17,5,6,0.32,2111,chemical process,
530,530,10,1,17,21,6,9,1,17,21,6,0.32,2111,chemical process,
530,530,10,1,17,23,6,9,1,17,23,6,0.32,2111,chemical process,
530,530,10,1,18,10,6,9,1,18,10,6,0.32,2111,chemical process,
530,530,10,1,18,2,6,9,1,18,2,6,0.32,2111,chemical process,
530,530,10,1,18,9,6,9,1,18,9,6,0.32,2111,chemical process,
530,530,10,1,18,8,6,9,1,18,8,6,0.32,2111,chemical process,
530,530,10,1,18,7,6,9,1,18,7,6,0.32,2111,chemical process,
530,530,10,1,18,6,6,9,1,18,6,6,0.32,2111,chemical process,
530,530,10,1,18,5,6,9,1,18,5,6,0.32,2111,chemical process,
530,530,10,1,18,4,6,9,1,18,4,6,0.32,2111,chemical process,
530,530,10,1,18,3,6,9,1,18,3,6,0.32,2111,chemical process,
530,530,10,1,18,1,6,9,1,18,1,6,0.32,2111,chemical process,
530,530,10,1,17,24,6,9,1,17,24,6,0.32,2111,chemical process,
530,530,10,1,18,0,6,9,1,18,0,6,0.32,2111,chemical process,
530,530,10,1,18,-1,6,9,1,18,-1,6,0.32,2111,chemical process,
530,530,10,1,17,29,6,9,1,17,29,6,0.32,2111,chemical process,
530,530,10,1,17,28,6,9,1,17,28,6,0.32,2111,chemical process,
530,530,10,1,17,27,6,9,1,17,27,6,0.32,2111,chemical process,
530,530,10,1,17,26,6,9,1,17,26,6,0.32,2111,chemical process,
530,530,10,1,17,25,6,9,1,17,25,6,0.32,2111,chemical process,
530,530,10,1,14,16,6,9,1,14,16,6,0.32,2111,chemical process,
530,530,10,1,14,15,6,9,1,14,15,6,0.32,2111,chemical process,
530,530,10,1,14,14,6,9,1,14,14,6,0.32,2111,chemical process,
530,530,10,1,10,29,6,9,1,10,29,6,0.32,2111,chemical process,
530,530,10,1,11,5,6,9,1,11,5,6,0.32,2111,chemical process,
530,530,10,1,11,4,6,9,1,11,4,6,0.32,2111,chemical process,
530,530,10,1,11,3,6,9,1,11,3,6,0.32,2111,chemical process,
530,530,10,1,11,2,6,9,1,11,2,6,0.32,2111,chemical process,
530,530,10,1,11,1,6,9,1,11,1,6,0.32,2111,chemical process,
530,530,10,1,11,0,6,9,1,11,0,6,0.32,2111,chemical process,
530,530,10,1,11,-1,6,9,1,11,-1,6,0.32,2111,chemical process,
530,530,10,1,10,28,6,9,1,10,28,6,0.32,2111,chemical process,
530,530,10,1,11,7,6,9,1,11,7,6,0.32,2111,chemical process,
530,530,10,1,10,27,6,9,1,10,27,6,0.32,2111,chemical process,
530,530,10,1,10,26,6,9,1,10,26,6,0.32,2111,chemical process,
530,530,10,1,10,25,6,9,1,10,25,6,0.32,2111,chemical process,
530,530,10,1,10,24,6,9,1,10,24,6,0.32,2111,chemical process,
530,530,10,1,10,23,6,9,1,10,23,6,0.32,2111,chemical process,
530,530,10,1,10,22,6,9,1,10,22,6,0.32,2111,chemical process,
530,530,10,1,10,21,6,9,1,10,21,6,0.32,2111,chemical process,
530,530,10,1,11,6,6,9,1,11,6,6,0.32,2111,chemical process,
530,530,10,1,11,8,6,9,1,11,8,6,0.32,2111,chemical process,
530,530,10,1,10,19,6,9,1,10,19,6,0.32,2111,chemical process,
530,530,10,1,11,18,6,9,1,11,18,6,0.32,2111,chemical process,
530,530,10,1,11,25,6,9,1,11,25,6,0.32,2111,chemical process,
530,530,10,1,11,24,6,9,1,11,24,6,0.32,2111,chemical process,
530,530,10,1,11,23,6,9,1,11,23,6,0.32,2111,chemical process,
530,530,10,1,11,22,6,9,1,11,22,6,0.32,2111,chemical process,
530,530,10,1,11,21,6,9,1,11,21,6,0.32,2111,chemical process,
530,530,10,1,11,20,6,9,1,11,20,6,0.32,2111,chemical process,
530,530,10,1,11,19,6,9,1,11,19,6,0.32,2111,chemical process,
530,530,10,1,11,17,6,9,1,11,17,6,0.32,2111,chemical process,
530,530,10,1,11,9,6,9,1,11,9,6,0.32,2111,chemical process,
530,530,10,1,11,16,6,9,1,11,16,6,0.32,2111,chemical process,
530,530,10,1,11,15,6,9,1,11,15,6,0.32,2111,chemical process,
530,530,10,1,11,14,6,9,1,11,14,6,0.32,2111,chemical process,
530,530,10,1,11,13,6,9,1,11,13,6,0.32,2111,chemical process,
530,530,10,1,11,12,6,9,1,11,12,6,0.32,2111,chemical process,
530,530,10,1,11,11,6,9,1,11,11,6,0.32,2111,chemical process,
530,530,10,1,11,10,6,9,1,11,10,6,0.32,2111,chemical process,
530,530,10,1,10,20,6,9,1,10,20,6,0.32,2111,chemical process,
530,530,10,1,10,18,6,9,1,10,18,6,0.32,2111,chemical process,
530,530,10,1,11,27,6,9,1,11,27,6,0.32,2111,chemical process,
530,530,10,1,9,20,6,9,1,9,20,6,0.32,2111,chemical process,
530,530,10,1,9,27,6,9,1,9,27,6,0.32,2111,chemical process,
530,530,10,1,9,26,6,9,1,9,26,6,0.32,2111,chemical process,
530,530,10,1,9,25,6,9,1,9,25,6,0.32,2111,chemical process,
530,530,10,1,9,24,6,9,1,9,24,6,0.32,2111,chemical process,
530,530,10,1,9,23,6,9,1,9,23,6,0.32,2111,chemical process,
530,530,10,1,9,22,6,9,1,9,22,6,0.32,2111,chemical process,
530,530,10,1,9,21,6,9,1,9,21,6,0.32,2111,chemical process,
530,530,10,1,9,19,6,9,1,9,19,6,0.32,2111,chemical process,
530,530,10,1,9,29,6,9,1,9,29,6,0.32,2111,chemical process,
530,530,10,1,9,18,6,9,1,9,18,6,0.32,2111,chemical process,
530,530,10,1,9,17,6,9,1,9,17,6,0.32,2111,chemical process,
530,530,10,1,9,16,6,9,1,9,16,6,0.32,2111,chemical process,
530,530,10,1,9,15,6,9,1,9,15,6,0.32,2111,chemical process,
530,530,10,1,9,14,6,9,1,9,14,6,0.32,2111,chemical process,
530,530,10,1,9,13,6,9,1,9,13,6,0.32,2111,chemical process,
530,530,10,1,9,12,6,9,1,9,12,6,0.32,2111,chemical process,
530,530,10,1,9,28,6,9,1,9,28,6,0.32,2111,chemical process,
530,530,10,1,10,-1,6,9,1,10,-1,6,0.32,2111,chemical process,
530,530,10,1,10,17,6,9,1,10,17,6,0.32,2111,chemical process,
530,530,10,1,10,9,6,9,1,10,9,6,0.32,2111,chemical process,
530,530,10,1,10,16,6,9,1,10,16,6,0.32,2111,chemical process,
530,530,10,1,10,15,6,9,1,10,15,6,0.32,2111,chemical process,
530,530,10,1,10,14,6,9,1,10,14,6,0.32,2111,chemical process,
530,530,10,1,10,13,6,9,1,10,13,6,0.32,2111,chemical process,
530,530,10,1,10,12,6,9,1,10,12,6,0.32,2111,chemical process,
530,530,10,1,10,11,6,9,1,10,11,6,0.32,2111,chemical process,
530,530,10,1,10,10,6,9,1,10,10,6,0.32,2111,chemical process,
530,530,10,1,10,8,6,9,1,10,8,6,0.32,2111,chemical process,
530,530,10,1,10,0,6,9,1,10,0,6,0.32,2111,chemical process,
530,530,10,1,10,7,6,9,1,10,7,6,0.32,2111,chemical process,
530,530,10,1,10,6,6,9,1,10,6,6,0.32,2111,chemical process,
530,530,10,1,10,5,6,9,1,10,5,6,0.32,2111,chemical process,
530,530,10,1,10,4,6,9,1,10,4,6,0.32,2111,chemical process,
530,530,10,1,10,3,6,9,1,10,3,6,0.32,2111,chemical process,
530,530,10,1,10,2,6,9,1,10,2,6,0.32,2111,chemical process,
530,530,10,1,10,1,6,9,1,10,1,6,0.32,2111,chemical process,
530,530,10,1,11,26,6,9,1,11,26,6,0.32,2111,chemical process,
530,530,10,1,11,28,6,9,1,11,28,6,0.32,2111,chemical process,
530,530,10,1,14,13,6,9,1,14,13,6,0.32,2111,chemical process,
530,530,10,1,13,16,6,9,1,13,16,6,0.32,2111,chemical process,
530,530,10,1,13,23,6,9,1,13,23,6,0.32,2111,chemical process,
530,530,10,1,13,22,6,9,1,13,22,6,0.32,2111,chemical process,
530,530,10,1,13,21,6,9,1,13,21,6,0.32,2111,chemical process,
530,530,10,1,13,20,6,9,1,13,20,6,0.32,2111,chemical process,
530,530,10,1,13,19,6,9,1,13,19,6,0.32,2111,chemical process,
530,530,10,1,13,18,6,9,1,13,18,6,0.32,2111,chemical process,
530,530,10,1,13,17,6,9,1,13,17,6,0.32,2111,chemical process,
530,530,10,1,13,15,6,9,1,13,15,6,0.32,2111,chemical process,
530,530,10,1,13,25,6,9,1,13,25,6,0.32,2111,chemical process,
530,530,10,1,13,14,6,9,1,13,14,6,0.32,2111,chemical process,
530,530,10,1,13,13,6,9,1,13,13,6,0.32,2111,chemical process,
530,530,10,1,13,12,6,9,1,13,12,6,0.32,2111,chemical process,
530,530,10,1,13,11,6,9,1,13,11,6,0.32,2111,chemical process,
530,530,10,1,13,10,6,9,1,13,10,6,0.32,2111,chemical process,
530,530,10,1,13,9,6,9,1,13,9,6,0.32,2111,chemical process,
530,530,10,1,13,8,6,9,1,13,8,6,0.32,2111,chemical process,
530,530,10,1,13,24,6,9,1,13,24,6,0.32,2111,chemical process,
530,530,10,1,13,26,6,9,1,13,26,6,0.32,2111,chemical process,
530,530,10,1,13,6,6,9,1,13,6,6,0.32,2111,chemical process,
530,530,10,1,14,5,6,9,1,14,5,6,0.32,2111,chemical process,
530,530,10,1,14,12,6,9,1,14,12,6,0.32,2111,chemical process,
530,530,10,1,14,11,6,9,1,14,11,6,0.32,2111,chemical process,
530,530,10,1,14,10,6,9,1,14,10,6,0.32,2111,chemical process,
530,530,10,1,14,9,6,9,1,14,9,6,0.32,2111,chemical process,
530,530,10,1,14,8,6,9,1,14,8,6,0.32,2111,chemical process,
530,530,10,1,14,7,6,9,1,14,7,6,0.32,2111,chemical process,
530,530,10,1,14,6,6,9,1,14,6,6,0.32,2111,chemical process,
530,530,10,1,14,4,6,9,1,14,4,6,0.32,2111,chemical process,
530,530,10,1,13,27,6,9,1,13,27,6,0.32,2111,chemical process,
530,530,10,1,14,3,6,9,1,14,3,6,0.32,2111,chemical process,
530,530,10,1,14,2,6,9,1,14,2,6,0.32,2111,chemical process,
530,530,10,1,14,1,6,9,1,14,1,6,0.32,2111,chemical process,
530,530,10,1,14,0,6,9,1,14,0,6,0.32,2111,chemical process,
530,530,10,1,14,-1,6,9,1,14,-1,6,0.32,2111,chemical process,
530,530,10,1,13,29,6,9,1,13,29,6,0.32,2111,chemical process,
530,530,10,1,13,28,6,9,1,13,28,6,0.32,2111,chemical process,
530,530,10,1,13,7,6,9,1,13,7,6,0.32,2111,chemical process,
530,530,10,1,13,5,6,9,1,13,5,6,0.32,2111,chemical process,
530,530,10,1,11,29,6,9,1,11,29,6,0.32,2111,chemical process,
530,530,10,1,12,7,6,9,1,12,7,6,0.32,2111,chemical process,
530,530,10,1,12,14,6,9,1,12,14,6,0.32,2111,chemical process,
530,530,10,1,12,13,6,9,1,12,13,6,0.32,2111,chemical process,
530,530,10,1,12,12,6,9,1,12,12,6,0.32,2111,chemical process,
530,530,10,1,12,11,6,9,1,12,11,6,0.32,2111,chemical process,
530,530,10,1,12,10,6,9,1,12,10,6,0.32,2111,chemical process,
530,530,10,1,12,9,6,9,1,12,9,6,0.32,2111,chemical process,
530,530,10,1,12,8,6,9,1,12,8,6,0.32,2111,chemical process,
530,530,10,1,12,6,6,9,1,12,6,6,0.32,2111,chemical process,
530,530,10,1,12,16,6,9,1,12,16,6,0.32,2111,chemical process,
530,530,10,1,12,5,6,9,1,12,5,6,0.32,2111,chemical process,
530,530,10,1,12,4,6,9,1,12,4,6,0.32,2111,chemical process,
530,530,10,1,12,3,6,9,1,12,3,6,0.32,2111,chemical process,
530,530,10,1,12,2,6,9,1,12,2,6,0.32,2111,chemical process,
530,530,10,1,12,1,6,9,1,12,1,6,0.32,2111,chemical process,
530,530,10,1,12,0,6,9,1,12,0,6,0.32,2111,chemical process,
530,530,10,1,12,-1,6,9,1,12,-1,6,0.32,2111,chemical process,
530,530,10,1,12,15,6,9,1,12,15,6,0.32,2111,chemical process,
530,530,10,1,12,17,6,9,1,12,17,6,0.32,2111,chemical process,
530,530,10,1,13,4,6,9,1,13,4,6,0.32,2111,chemical process,
530,530,10,1,12,27,6,9,1,12,27,6,0.32,2111,chemical process,
530,530,10,1,13,3,6,9,1,13,3,6,0.32,2111,chemical process,
530,530,10,1,13,2,6,9,1,13,2,6,0.32,2111,chemical process,
530,530,10,1,13,1,6,9,1,13,1,6,0.32,2111,chemical process,
530,530,10,1,13,0,6,9,1,13,0,6,0.32,2111,chemical process,
530,530,10,1,13,-1,6,9,1,13,-1,6,0.32,2111,chemical process,
530,530,10,1,12,29,6,9,1,12,29,6,0.32,2111,chemical process,
530,530,10,1,12,28,6,9,1,12,28,6,0.32,2111,chemical process,
530,530,10,1,12,26,6,9,1,12,26,6,0.32,2111,chemical process,
530,530,10,1,12,18,6,9,1,12,18,6,0.32,2111,chemical process,
530,530,10,1,12,25,6,9,1,12,25,6,0.32,2111,chemical process,
530,530,10,1,12,24,6,9,1,12,24,6,0.32,2111,chemical process,
530,530,10,1,12,23,6,9,1,12,23,6,0.32,2111,chemical process,
530,530,10,1,12,22,6,9,1,12,22,6,0.32,2111,chemical process,
530,530,10,1,12,21,6,9,1,12,21,6,0.32,2111,chemical process,
530,530,10,1,12,20,6,9,1,12,20,6,0.32,2111,chemical process,
530,530,10,1,12,19,6,9,1,12,19,6,0.32,2111,chemical process,
530,530,10,1,40,12,6,9,1,40,12,6,0.32,2111,chemical process,
530,530,10,1,40,13,6,9,1,40,13,6,0.32,2111,chemical process,
530,530,10,1,40,14,6,9,1,40,14,6,0.32,2111,chemical process,
530,530,10,1,66,12,6,9,1,66,12,6,0.32,2111,chemical process,
530,530,10,1,68,8,6,9,1,68,8,6,0.32,2111,chemical process,
530,530,10,1,68,7,6,9,1,68,7,6,0.32,2111,chemical process,
530,530,10,1,68,6,6,9,1,68,6,6,0.32,2111,chemical process,
530,530,10,1,68,5,6,9,1,68,5,6,0.32,2111,chemical process,
530,530,10,1,68,4,6,9,1,68,4,6,0.32,2111,chemical process,
530,530,10,1,68,3,6,9,1,68,3,6,0.32,2111,chemical process,
530,530,10,1,68,2,6,9,1,68,2,6,0.32,2111,chemical process,
530,530,10,1,68,1,6,9,1,68,1,6,0.32,2111,chemical process,
530,530,10,1,68,0,6,9,1,68,0,6,0.32,2111,chemical process,
530,530,10,1,68,-1,6,9,1,68,-1,6,0.32,2111,chemical process,
530,530,10,1,67,29,6,9,1,67,29,6,0.32,2111,chemical process,
530,530,10,1,67,28,6,9,1,67,28,6,0.32,2111,chemical process,
530,530,10,1,67,27,6,9,1,67,27,6,0.32,2111,chemical process,
530,530,10,1,67,26,6,9,1,67,26,6,0.32,2111,chemical process,
530,530,10,1,67,25,6,9,1,67,25,6,0.32,2111,chemical process,
530,530,10,1,67,24,6,9,1,67,24,6,0.32,2111,chemical process,
530,530,10,1,67,23,6,9,1,67,23,6,0.32,2111,chemical process,
530,530,10,1,68,9,6,9,1,68,9,6,0.32,2111,chemical process,
530,530,10,1,68,10,6,9,1,68,10,6,0.32,2111,chemical process,
530,530,10,1,68,11,6,9,1,68,11,6,0.32,2111,chemical process,
530,530,10,1,68,21,6,9,1,68,21,6,0.32,2111,chemical process,
530,530,10,1,68,28,6,9,1,68,28,6,0.32,2111,chemical process,
530,530,10,1,68,27,6,9,1,68,27,6,0.32,2111,chemical process,
530,530,10,1,68,26,6,9,1,68,26,6,0.32,2111,chemical process,
530,530,10,1,68,25,6,9,1,68,25,6,0.32,2111,chemical process,
530,530,10,1,68,24,6,9,1,68,24,6,0.32,2111,chemical process,
530,530,10,1,68,23,6,9,1,68,23,6,0.32,2111,chemical process,
530,530,10,1,68,22,6,9,1,68,22,6,0.32,2111,chemical process,
530,530,10,1,68,20,6,9,1,68,20,6,0.32,2111,chemical process,
530,530,10,1,68,12,6,9,1,68,12,6,0.32,2111,chemical process,
530,530,10,1,68,19,6,9,1,68,19,6,0.32,2111,chemical process,
530,530,10,1,68,18,6,9,1,68,18,6,0.32,2111,chemical process,
530,530,10,1,68,17,6,9,1,68,17,6,0.32,2111,chemical process,
530,530,10,1,68,16,6,9,1,68,16,6,0.32,2111,chemical process,
530,530,10,1,68,15,6,9,1,68,15,6,0.32,2111,chemical process,
530,530,10,1,68,14,6,9,1,68,14,6,0.32,2111,chemical process,
530,530,10,1,68,13,6,9,1,68,13,6,0.32,2111,chemical process,
530,530,10,1,67,22,6,9,1,67,22,6,0.32,2111,chemical process,
530,530,10,1,67,21,6,9,1,67,21,6,0.32,2111,chemical process,
530,530,10,1,67,20,6,9,1,67,20,6,0.32,2111,chemical process,
530,530,10,1,66,22,6,9,1,66,22,6,0.32,2111,chemical process,
530,530,10,1,66,29,6,9,1,66,29,6,0.32,2111,chemical process,
530,530,10,1,66,28,6,9,1,66,28,6,0.32,2111,chemical process,
530,530,10,1,66,27,6,9,1,66,27,6,0.32,2111,chemical process,
530,530,10,1,66,26,6,9,1,66,26,6,0.32,2111,chemical process,
530,530,10,1,66,25,6,9,1,66,25,6,0.32,2111,chemical process,
530,530,10,1,66,24,6,9,1,66,24,6,0.32,2111,chemical process,
530,530,10,1,66,23,6,9,1,66,23,6,0.32,2111,chemical process,
530,530,10,1,66,21,6,9,1,66,21,6,0.32,2111,chemical process,
530,530,10,1,67,0,6,9,1,67,0,6,0.32,2111,chemical process,
530,530,10,1,66,20,6,9,1,66,20,6,0.32,2111,chemical process,
530,530,10,1,66,19,6,9,1,66,19,6,0.32,2111,chemical process,
530,530,10,1,66,18,6,9,1,66,18,6,0.32,2111,chemical process,
530,530,10,1,66,17,6,9,1,66,17,6,0.32,2111,chemical process,
530,530,10,1,66,16,6,9,1,66,16,6,0.32,2111,chemical process,
530,530,10,1,66,15,6,9,1,66,15,6,0.32,2111,chemical process,
530,530,10,1,66,14,6,9,1,66,14,6,0.32,2111,chemical process,
530,530,10,1,67,-1,6,9,1,67,-1,6,0.32,2111,chemical process,
530,530,10,1,67,1,6,9,1,67,1,6,0.32,2111,chemical process,
530,530,10,1,67,19,6,9,1,67,19,6,0.32,2111,chemical process,
530,530,10,1,67,11,6,9,1,67,11,6,0.32,2111,chemical process,
530,530,10,1,67,18,6,9,1,67,18,6,0.32,2111,chemical process,
530,530,10,1,67,17,6,9,1,67,17,6,0.32,2111,chemical process,
530,530,10,1,67,16,6,9,1,67,16,6,0.32,2111,chemical process,
530,530,10,1,67,15,6,9,1,67,15,6,0.32,2111,chemical process,
530,530,10,1,67,14,6,9,1,67,14,6,0.32,2111,chemical process,
530,530,10,1,67,13,6,9,1,67,13,6,0.32,2111,chemical process,
530,530,10,1,67,12,6,9,1,67,12,6,0.32,2111,chemical process,
530,530,10,1,67,10,6,9,1,67,10,6,0.32,2111,chemical process,
530,530,10,1,67,2,6,9,1,67,2,6,0.32,2111,chemical process,
530,530,10,1,67,9,6,9,1,67,9,6,0.32,2111,chemical process,
530,530,10,1,67,8,6,9,1,67,8,6,0.32,2111,chemical process,
530,530,10,1,67,7,6,9,1,67,7,6,0.32,2111,chemical process,
530,530,10,1,67,6,6,9,1,67,6,6,0.32,2111,chemical process,
530,530,10,1,67,5,6,9,1,67,5,6,0.32,2111,chemical process,
530,530,10,1,67,4,6,9,1,67,4,6,0.32,2111,chemical process,
530,530,10,1,67,3,6,9,1,67,3,6,0.32,2111,chemical process,
530,530,10,1,68,29,6,9,1,68,29,6,0.32,2111,chemical process,
530,530,10,1,69,-1,6,9,1,69,-1,6,0.32,2111,chemical process,
530,530,10,1,69,0,6,9,1,69,0,6,0.32,2111,chemical process,
530,530,10,1,70,19,6,9,1,70,19,6,0.32,2111,chemical process,
530,530,10,1,70,26,6,9,1,70,26,6,0.32,2111,chemical process,
530,530,10,1,70,25,6,9,1,70,25,6,0.32,2111,chemical process,
530,530,10,1,70,24,6,9,1,70,24,6,0.32,2111,chemical process,
530,530,10,1,70,23,6,9,1,70,23,6,0.32,2111,chemical process,
530,530,10,1,70,22,6,9,1,70,22,6,0.32,2111,chemical process,
530,530,10,1,70,21,6,9,1,70,21,6,0.32,2111,chemical process,
530,530,10,1,70,20,6,9,1,70,20,6,0.32,2111,chemical process,
530,530,10,1,70,18,6,9,1,70,18,6,0.32,2111,chemical process,
530,530,10,1,70,28,6,9,1,70,28,6,0.32,2111,chemical process,
530,530,10,1,70,17,6,9,1,70,17,6,0.32,2111,chemical process,
530,530,10,1,70,16,6,9,1,70,16,6,0.32,2111,chemical process,
530,530,10,1,70,15,6,9,1,70,15,6,0.32,2111,chemical process,
530,530,10,1,70,14,6,9,1,70,14,6,0.32,2111,chemical process,
530,530,10,1,70,13,6,9,1,70,13,6,0.32,2111,chemical process,
530,530,10,1,70,12,6,9,1,70,12,6,0.32,2111,chemical process,
530,530,10,1,70,11,6,9,1,70,11,6,0.32,2111,chemical process,
530,530,10,1,70,27,6,9,1,70,27,6,0.32,2111,chemical process,
530,530,10,1,70,29,6,9,1,70,29,6,0.32,2111,chemical process,
530,530,10,1,70,9,6,9,1,70,9,6,0.32,2111,chemical process,
530,530,10,1,71,8,6,9,1,71,8,6,0.32,2111,chemical process,
