scenario,year,region,flow,product,component,material,element,parameterCode,data,unit,DQS
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glass,,m-c,0.0640081495280328,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,Ag,e-m,0.78839678495119,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,Pd,e-m,0.119406952362237,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,Sc,e-m,0.0333247732767614,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,Zr,e-m,0.0588714894098115,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,,m-c,0.105489210111059,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,,,c-p,0.0099617615769787,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Ag,e-m,0.0235215188104567,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Al,e-m,0.0303373719482709,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,As,e-m,0.111800782664724,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Ca,e-m,0.143157062863468,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Cl,e-m,0.196181855462995,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Cu,e-m,0.0745763006038699,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Dy,e-m,0.0181547950840859,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Ga,e-m,0.0455311155624446,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Mn,e-m,0.0560300678259358,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Mo,e-m,0.0572813973366454,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,O,e-m,0.0407098349090196,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Pd,e-m,0.106435787264664,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Sm,e-m,0.025440442991889,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Sr,e-m,0.0659433363308731,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Zr,e-m,0.0048983303406572,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,,m-c,0.0818693339320213,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Ag,e-m,0.682817383223307,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Al,e-m,0.147400945039434,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Dy,e-m,0.169781671737259,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMetalsAndMetalAlloys,,m-c,0.0066853478878226,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,Ag,e-m,0.0181462320598669,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,Pd,e-m,0.132115987683912,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,Sc,e-m,0.544691260942982,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,Zr,e-m,0.305046519313239,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,,m-c,0.0120626633042238,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherOrUndefinedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherOrUndefinedMaterials,,m-c,0.0241366895495052,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherOrganics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherOrganics,,m-c,0.0482997160270594,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,plastics,,m-c,0.0033624271232594,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,undefinedAndMixedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,undefinedAndMixedMaterials,,m-c,0.174729023622071,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,wood,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,wood,,m-c,0.0606140627398139,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ConductivitySensor,CuAndCuAlloys,,m-c,0.737819203242251,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ConductivitySensor,ferrousMetals,,m-c,0.262180796757749,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ConductivitySensor,,,c-p,0.0159126651504158,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LED,,,c-p,0.0046637812817375,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Ag,e-m,0.356952450828187,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,As,e-m,0.0438136289322856,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Cu,e-m,0.0721403020401568,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Ga,e-m,0.378050368847908,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Mn,e-m,0.0264399135502576,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Mo,e-m,0.0401981166397063,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Sm,e-m,0.0824052191614984,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,,m-c,0.463719458360474,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),CuAndCuAlloys,Ag,e-m,0.164220494086644,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),CuAndCuAlloys,Dy,e-m,0.782922655464453,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),CuAndCuAlloys,Zr,e-m,0.0528568504489028,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),CuAndCuAlloys,,m-c,0.247244337685017,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),ferrousMetals,Ag,e-m,0.0574856792677118,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),ferrousMetals,Ca,e-m,0.249354793175644,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),ferrousMetals,Cu,e-m,0.356764570553732,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),ferrousMetals,Ga,e-m,0.0242522598765301,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),ferrousMetals,Mo,e-m,0.128732975743547,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),ferrousMetals,O,e-m,0.0058164597758597,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),ferrousMetals,Sm,e-m,0.177593261606974,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),ferrousMetals,,m-c,0.208717088917829,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),glass,Ag,e-m,0.0126322833081811,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),glass,Pd,e-m,0.669152315262833,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),glass,Sc,e-m,0.292069137454213,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),glass,Zr,e-m,0.0261462639747726,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),glass,,m-c,0.0515973618824854,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),,,c-p,0.0109120919884149,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),plastics,,m-c,0.0287217531541947,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,CuAndCuAlloys,Ag,e-m,0.185275733591624,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,CuAndCuAlloys,Dy,e-m,0.513659469046894,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,CuAndCuAlloys,Zr,e-m,0.301064797361482,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,CuAndCuAlloys,,m-c,0.305643976718838,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,ferrousMetals,Ag,e-m,0.702898562185024,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,ferrousMetals,Ca,e-m,0.170450799794455,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,ferrousMetals,Ga,e-m,0.0232171447174148,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,ferrousMetals,Mo,e-m,0.0353732671246211,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,ferrousMetals,Sm,e-m,0.0680602261784847,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,ferrousMetals,,m-c,0.0983973349292956,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,,,c-p,0.0637813407292407,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,plastics,,m-c,0.595958688351866,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBWEEECat,,,c-p,0.0010571167106368,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBWEEECat,otherOrUndefinedMaterials,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBWEEECat,otherOrUndefinedMaterials,,m-c,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBunspecified,ferrousMetals,Ag,e-m,0.251786206946204,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBunspecified,ferrousMetals,Cu,e-m,0.0608881962910335,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBunspecified,ferrousMetals,Ga,e-m,0.0812241780965434,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBunspecified,ferrousMetals,Mo,e-m,0.121206974203703,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBunspecified,ferrousMetals,O,e-m,0.229332351058234,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBunspecified,ferrousMetals,Sm,e-m,0.255562093404282,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBunspecified,ferrousMetals,,m-c,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PCBunspecified,,,c-p,0.0063790081675531,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVBacksheet,,,c-p,0.0146541644319192,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVBacksheet,plasticComposites,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVBacksheet,plasticComposites,,m-c,0.105701012509212,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVBacksheet,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVBacksheet,plastics,,m-c,0.894298987490788,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVEncapsulationEVA,,,c-p,0.0173289874431263,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVEncapsulationEVA,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVEncapsulationEVA,plastics,,m-c,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,CuAndCuAlloys,Ag,e-m,0.0823710381241306,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,CuAndCuAlloys,As,e-m,0.469850663910039,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,CuAndCuAlloys,Cu,e-m,0.0707427390701507,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,CuAndCuAlloys,Ga,e-m,0.166885899372512,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,CuAndCuAlloys,Mn,e-m,0.129069047600211,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,CuAndCuAlloys,Mo,e-m,0.0612963368675461,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,CuAndCuAlloys,Sm,e-m,0.0197842750554106,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,CuAndCuAlloys,,m-c,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,,,c-p,0.0056405014016371,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVSolarGlass,glass,Ag,e-m,0.315355988297854,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVSolarGlass,glass,Pd,e-m,0.105074774528991,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVSolarGlass,glass,Sc,e-m,0.35782064713671,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVSolarGlass,glass,Zr,e-m,0.221748590036446,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVSolarGlass,glass,,m-c,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVSolarGlass,,,c-p,0.0128774646218689,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVcellSi,,,c-p,0.0091967968249275,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVcellSi,otherOrUndefinedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,PVcellSi,otherOrUndefinedMaterials,,m-c,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,CuAndCuAlloys,Ag,e-m,0.221342128509975,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,CuAndCuAlloys,Dy,e-m,0.77668412123043,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,CuAndCuAlloys,Zr,e-m,0.0019737502595949,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,CuAndCuAlloys,,m-c,0.987027839782724,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,,,c-p,0.0003110252195447,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,steelAndSteelAlloys,Ag,e-m,0.269112974486563,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,steelAndSteelAlloys,Cu,e-m,0.0788329232874423,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,steelAndSteelAlloys,Ga,e-m,0.0067361236466273,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,steelAndSteelAlloys,Mo,e-m,0.31479304733783,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,steelAndSteelAlloys,O,e-m,0.0699932917231276,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,steelAndSteelAlloys,Sm,e-m,0.260531639518409,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,steelAndSteelAlloys,,m-c,0.0129721602172759,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,AlAndAlAlloys,Ag,e-m,0.0691643813018911,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,AlAndAlAlloys,As,e-m,0.0124325527251512,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,AlAndAlAlloys,Cu,e-m,0.290582346134517,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,AlAndAlAlloys,Ga,e-m,0.159497425926104,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,AlAndAlAlloys,Mn,e-m,0.0657650365817054,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,AlAndAlAlloys,Mo,e-m,0.223514583550632,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,AlAndAlAlloys,Sm,e-m,0.17904367378,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,AlAndAlAlloys,,m-c,0.198887350356692,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,ferrousMetals,Ag,e-m,0.217395703924449,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,ferrousMetals,Ca,e-m,0.197891650011302,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,ferrousMetals,Ga,e-m,0.305179738138583,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,ferrousMetals,Mo,e-m,0.104801881870093,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,ferrousMetals,Sm,e-m,0.174731026055574,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,ferrousMetals,,m-c,0.485804061029062,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,,,c-p,0.006989889974158,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,brush,plastics,,m-c,0.315308588614246,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,AlAndAlAlloys,Ag,e-m,0.0953537401618578,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,AlAndAlAlloys,As,e-m,0.24897270301152,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,AlAndAlAlloys,Cu,e-m,0.0453476816179949,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,AlAndAlAlloys,Ga,e-m,0.130282023136527,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,AlAndAlAlloys,Mn,e-m,0.008018241546945,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,AlAndAlAlloys,Mo,e-m,0.409273114841363,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,AlAndAlAlloys,Sm,e-m,0.0627524956837933,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,AlAndAlAlloys,,m-c,0.0765760822734155,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,CuAndCuAlloys,Ag,e-m,0.13008042632141,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,CuAndCuAlloys,Dy,e-m,0.823619161642042,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,CuAndCuAlloys,Zr,e-m,0.0463004120365484,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,CuAndCuAlloys,,m-c,0.356000517530813,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,ferrousMetals,Ag,e-m,0.128722607904683,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,ferrousMetals,Cu,e-m,0.269441822444027,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,ferrousMetals,Ga,e-m,0.10877109192845,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,ferrousMetals,Mo,e-m,0.01547998588133,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,ferrousMetals,O,e-m,0.154199919893476,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,ferrousMetals,Sm,e-m,0.323384571948033,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,ferrousMetals,,m-c,0.385811393772618,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,,,c-p,0.0381254341293871,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,plastics,,m-c,0.181612006423153,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWOPlug,,,c-p,0.0027191245795892,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWPlug,AlAndAlAlloys,,m-c,0.504149856023334,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWPlug,ferrousMetals,,m-c,0.265138357396314,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWPlug,,,c-p,0.0043458986306048,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWPlug,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWPlug,plastics,,m-c,0.230711786580353,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWithConnector,CuAndCuAlloys,Ag,e-m,0.899162004093246,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWithConnector,CuAndCuAlloys,Dy,e-m,0.0202712734040869,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWithConnector,CuAndCuAlloys,Zr,e-m,0.080566722502667,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cableWithConnector,CuAndCuAlloys,,m-c,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cables,,,c-p,0.0031459441833942,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cables,otherOrUndefinedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cables,otherOrUndefinedMaterials,,m-c,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cablewire,AlAndAlAlloys,Ag,e-m,0.348738385805953,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,cablewire,AlAndAlAlloys,As,e-m,0.0428927875106888,%,1
